id,prompt,prompt_category,graph,domain,cntbl_cond,task
11,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal retirement savings and small trade deficits. Your task is to estimate how likely it is that low interest rates are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,f
12,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal retirement savings and low interest rates. Your task is to estimate how likely it is that small trade deficits are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,f
13,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal retirement savings. Your task is to estimate how likely it is that low interest rates are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,g
14,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal retirement savings. Your task is to estimate how likely it is that small trade deficits are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,g
15,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal retirement savings and normal trade deficits. Your task is to estimate how likely it is that low interest rates are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,h
16,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal retirement savings and normal interest rates. Your task is to estimate how likely it is that small trade deficits are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,h
17,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal interest rates and normal trade deficits. Your task is to estimate how likely it is that high retirement savings are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,i
18,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal interest rates and small trade deficits. Your task is to estimate how likely it is that high retirement savings are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,j
19,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have normal trade deficits and low interest rates. Your task is to estimate how likely it is that high retirement savings are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,j
20,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have small trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have high retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause high retirement savings.  small trade deficits cause high retirement savings. Suppose that the economy is currently known to have low interest rates and small trade deficits. Your task is to estimate how likely it is that high retirement savings are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,ppp,k
61,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have large trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have low retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause low retirement savings.  large trade deficits cause low retirement savings. Suppose that the economy is currently known to have low retirement savings and large trade deficits. Your task is to estimate how likely it is that low interest rates are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,pmm,a
62,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have large trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have low retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause low retirement savings.  large trade deficits cause low retirement savings. Suppose that the economy is currently known to have low retirement savings and low interest rates. Your task is to estimate how likely it is that large trade deficits are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,pmm,a
63,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have large trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have low retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause low retirement savings.  large trade deficits cause low retirement savings. Suppose that the economy is currently known to have low retirement savings. Your task is to estimate how likely it is that low interest rates are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,pmm,b
64,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have large trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have low retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause low retirement savings.  large trade deficits cause low retirement savings. Suppose that the economy is currently known to have low retirement savings. Your task is to estimate how likely it is that large trade deficits are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,pmm,b
65,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have large trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have low retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause low retirement savings.  large trade deficits cause low retirement savings. Suppose that the economy is currently known to have low retirement savings and normal trade deficits. Your task is to estimate how likely it is that low interest rates are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,pmm,c
66,"Economists seek to describe and predict the regular patterns of economic fluctuation. To do this, they study some important variables or attributes of economies. They also study how these attributes are responsible for producing or causing one another. Here are some variables: Interest rates are the rates banks charge to loan money. Some economies have low interest rates. Others have normal interest rates. A country's trade deficit is the difference between the value of the goods that a country imports and the value of the goods that a country exports. Some economies have large trade deficits. Others have normal trade deficits. Retirement savings is the money people save for their retirement. Some economies have low retirement savings. Others have normal retirement savings. Here are the causal relationships:  low interest rates cause low retirement savings.  large trade deficits cause low retirement savings. Suppose that the economy is currently known to have low retirement savings and normal interest rates. Your task is to estimate how likely it is that large trade deficits are present on a scale from 0 to 100, given the observations and causal relationships described. 0 means completely unlikely and 100 means completely certain.  Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood></response> Replace YOUR_NUMERIC_RESPONSE_HERE with your likelihood estimate between 0 (very unlikely) and 100 (very likely). DO NOT include any other information, explanation, or formatting in your response. DO NOT use Markdown, code blocks, quotation marks, or special characters.",single_numeric_response,collider,economy,pmm,c
